재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월	당기 1분기 누적	전기 1분기 3개월	전기 1분기 누적	전기	전전기
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_OtherGains	기타수익	3,136,234,022	3,136,234,022	4,931,039,951	4,931,039,951		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_GainsForeignCurrencyTransactions	   외환차익	416,067,843	416,067,843	138,722,568	138,722,568		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_GainOnForeignExchangeTranslations	   외화환산이익	2,305,314,670	2,305,314,670	4,611,374,970	4,611,374,970		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_MiscellaneousIncome	   잡이익	414,851,509	414,851,509	180,942,413	180,942,413		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_OtherLosses	기타비용	2,094,133,635	2,094,133,635	2,714,390,023	2,714,390,023		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_LossesForeignCurrencyTransactions	   외환차손	209,334,994	209,334,994	144,452,990	144,452,990		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_LossOnForeignExchangeTranslations	   외화환산손실	1,248,724,655	1,248,724,655	2,070,699,880	2,070,699,880		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_LossesOnDisposalsOfPropertyPlantAndEquipment	   유형자산처분손실	17,849,533	17,849,533	8,068,334	8,068,334		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_LossesOnDisposalOfIntangibleAssets	   무형자산처분손실			15,400,000	15,400,000		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_MiscellaneousLosses	   잡손실	618,224,453	618,224,453	475,768,819	475,768,819		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	6,831,153,649	6,831,153,649	2,752,126,215	2,752,126,215		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_InterestIncomeFinanceIncome	   이자수익	444,887,808	444,887,808	847,334,290	847,334,290		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_DividendIncome	   배당금수익	722,019,293	722,019,293	30,495,100	30,495,100		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome	   당기손익-공정가치금융자산처분이익	2,628,116,812	2,628,116,812	12,572,163	12,572,163		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome	   파생상품평가이익	1,210,300,000	1,210,300,000	1,723,680,000	1,723,680,000		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_OtherFinancialIncome	   기타금융수익	1,825,829,736	1,825,829,736	138,044,662	138,044,662		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	3,676,523,365	3,676,523,365	6,221,526,230	6,221,526,230		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_InterestExpenseFinanceExpense	   이자비용	743,177,917	743,177,917	1,375,637,502	1,375,637,502		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense	   당기손익-공정가치금융자산처분손실	1,784,863	1,784,863	52,408,649	52,408,649		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	dart_OtherFinancialExpenses	   기타금융비용	2,931,560,585	2,931,560,585	4,793,480,079	4,793,480,079		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	12,298,060,423	12,298,060,423	4,220,975,680	4,220,975,680		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	2,959,974,488	2,959,974,488	1,176,048,279	1,176,048,279		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	9,338,085,935	9,338,085,935	3,044,927,401	3,044,927,401		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)			-14,528,597	-14,528,597		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익	9,338,085,935	9,338,085,935	3,030,398,804	3,030,398,804		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	360	360	115	115		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	360	360	116	116		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)			-1	-1		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	360	360	115	115		
손익계산서, 기능별 분류 - 별도재무제표	[000050]	경방	유가증권시장상장법인	471	종합 소매업	12	2021-03-31	1분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	      계속영업희석주당이익(손실)						
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	369,847,924,869	369,847,924,869	342,269,861,204	342,269,861,204		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	323,578,716,609	323,578,716,609	300,521,268,864	300,521,268,864		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	46,269,208,260	46,269,208,260	41,748,592,340	41,748,592,340		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	15,992,158,760	15,992,158,760	17,478,268,100	17,478,268,100		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	30,277,049,500	30,277,049,500	24,270,324,240	24,270,324,240		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	343,088,399	343,088,399	289,979,439	289,979,439		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	3,644,561,851	3,644,561,851	2,990,383,717	2,990,383,717		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	entity00102432_udf_IS_2017118114127211_IncomeStatementAbstract	기타영업외이익	3,719,789,561	3,719,789,561	1,911,658,264	1,911,658,264		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	entity00102432_udf_IS_2017118114135460_IncomeStatementAbstract	기타영업외비용	743,684,896	743,684,896	1,621,019,961	1,621,019,961		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	29,951,680,713	29,951,680,713	21,860,558,265	21,860,558,265		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	7,535,457,068	7,535,457,068	5,750,217,075	5,750,217,075		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	22,416,223,645	22,416,223,645	16,110,341,190	16,110,341,190		
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[013580]	계룡건설산업	유가증권시장상장법인	412	토목 건설업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	2,531	2,531	1,819	1,819		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	7,087,735,391	7,087,735,391	5,866,422,231	5,866,422,231		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_RevenueFromSaleOfGoods	   재화의 판매로 인한 수익(매출액)	5,446,896,002	5,446,896,002	4,305,447,470	4,305,447,470		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	dart_RevenueFromSaleOfGoodsProduct	      제품매출액	5,446,896,002	5,446,896,002	4,305,447,470	4,305,447,470		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_RevenueFromRenderingOfServices	   용역의 제공으로 인한 수익(매출액)	1,640,839,389	1,640,839,389	1,560,974,761	1,560,974,761		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	dart_RevenueFromRenderingOfServicesProcession	      임가공매출	1,640,839,389	1,640,839,389	1,560,974,761	1,560,974,761		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	6,176,212,939	6,176,212,939	5,282,450,085	5,282,450,085		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	dart_CostOfSalesFromSaleOfGoods	   재화의 판매로 인한 수익(매출액)에 대한 매출원가	4,910,770,892	4,910,770,892	3,992,002,076	3,992,002,076		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	dart_CostOfSalesFromRenderingOfServices	   용역의 제공으로 인한 수익(매출액)에 대한 매출원가	1,265,442,047	1,265,442,047	1,290,448,009	1,290,448,009		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	911,522,452	911,522,452	583,972,146	583,972,146		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	383,499,241	383,499,241	525,290,477	525,290,477		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	528,023,211	528,023,211	58,681,669	58,681,669		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	67,256,063	67,256,063	38,834,255	38,834,255		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	59,590,976	59,590,976	11,911,513	11,911,513		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	dart_OtherGains	기타이익	8,381,534	8,381,534	22,991,349	22,991,349		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	dart_OtherLosses	기타손실	326,544	326,544	44,562,060	44,562,060		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	543,743,288	543,743,288	64,033,700	64,033,700		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	114,856,858	114,856,858	8,587,414	8,587,414		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	428,886,430	428,886,430	55,446,286	55,446,286		
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[060480]	국일신동	코스닥시장상장법인	242	1차 비철금속 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	39	39	5	5		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	1,333,803,720,305	1,333,803,720,305	902,906,515,171	902,906,515,171		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	881,859,379,558	881,859,379,558	753,307,282,128	753,307,282,128		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	451,944,340,747	451,944,340,747	149,599,233,043	149,599,233,043		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	36,868,924,275	36,868,924,275	34,887,533,874	34,887,533,874		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	415,075,416,472	415,075,416,472	114,711,699,169	114,711,699,169		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	dart_OtherGains	기타이익	27,285,250,744	27,285,250,744	27,156,178,934	27,156,178,934		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	dart_OtherLosses	기타손실	9,240,309,488	9,240,309,488	11,819,629,251	11,819,629,251		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	5,491,745,262	5,491,745,262	18,918,502,753	18,918,502,753		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	10,619,776,932	10,619,776,932	27,573,201,312	27,573,201,312		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	427,992,326,058	427,992,326,058	121,393,550,293	121,393,550,293		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	118,080,642,768	118,080,642,768	31,138,976,645	31,138,976,645		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	309,911,683,290	309,911,683,290	90,254,573,648	90,254,573,648		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	0	0	23,513,848,566	23,513,848,566		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	309,911,683,290	309,911,683,290	113,768,422,214	113,768,422,214		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	11,105	11,105	4,075	4,075		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	11,105	11,105	3,233	3,233		
손익계산서, 기능별 분류 - 별도재무제표	[011780]	금호석유화학	유가증권시장상장법인	201	기초 화학물질 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)	0	0	842	842		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_Revenue	매출액	9,880,347,000,000	9,880,347,000,000	7,535,127,000,000	7,535,127,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_CostOfSales	매출원가	8,168,195,000,000	8,168,195,000,000	6,268,227,000,000	6,268,227,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	1,712,152,000,000	1,712,152,000,000	1,266,900,000,000	1,266,900,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	1,114,086,000,000	1,114,086,000,000	1,154,811,000,000	1,154,811,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	dart_MiscellaneousExpenses	   판매비	561,608,000,000	561,608,000,000	591,306,000,000	591,306,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	dart_LeaseholdAdministrationExpense	   관리비	552,478,000,000	552,478,000,000	563,505,000,000	563,505,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	598,066,000,000	598,066,000,000	112,089,000,000	112,089,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	종속기업, 공동기업 및 관계기업투자손익	188,536,000,000	188,536,000,000	113,118,000,000	113,118,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_FinanceIncome	금융손익	-14,966,000,000	-14,966,000,000	-64,461,000,000	-64,461,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	dart_OtherFinancialIncome	   금융수익	50,899,000,000	50,899,000,000	35,182,000,000	35,182,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	entity00106641_udf_IS_201711714844261_FinanceIncome	   금융비용	65,865,000,000	65,865,000,000	99,643,000,000	99,643,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	entity00106641_udf_IS_2017117141712951_IncomeStatementAbstract	기타손익	47,037,000,000	47,037,000,000	50,694,000,000	50,694,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	entity00106641_udf_IS_2017117141722751_udf_IS_2017117141712951_IncomeStatementAbstract	   기타수익	214,651,000,000	214,651,000,000	153,543,000,000	153,543,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	entity00106641_udf_IS_2017117141736270_udf_IS_2017117141712951_IncomeStatementAbstract	   기타비용	167,614,000,000	167,614,000,000	102,849,000,000	102,849,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	818,673,000,000	818,673,000,000	211,440,000,000	211,440,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	205,386,000,000	205,386,000,000	28,601,000,000	28,601,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익	613,287,000,000	613,287,000,000	182,839,000,000	182,839,000,000		
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000270]	기아	유가증권시장상장법인	301	자동차용 엔진 및 자동차 제조업	12	2021-03-31	1분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익	1,530	1,530	456	456		
손익계산서, 성격별 분류 - 별도재무제표	[089600]	나스미디어	코스닥시장상장법인	713	광고업	12	2021-03-31	1분기보고서	KRW	ifrs-full_Revenue	영업수익	19,297,647,288	19,297,647,288	18,565,500,378	18,565,500,378		
손익계산서, 성격별 분류 - 별도재무제표	[089600]	나스미디어	코스닥시장상장법인	713	광고업	12	2021-03-31	1분기보고서	KRW	dart_OperatingExpenses	영업비용	13,474,211,505	13,474,211,505	14,046,925,767	14,046,925,767		
